@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute 'Current Temp' numeric
@attribute 'Atmos Pressure' numeric
@attribute Humidity numeric
@attribute 'Temp Min' numeric
@attribute 'Temp Max' numeric
@attribute Clouds numeric
@attribute 'Wind Speed' numeric
@attribute 'Wind Direction' numeric
@attribute Longitude numeric
@attribute Latitude numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric
@attribute outputs-21 numeric
@attribute outputs-22 numeric
@attribute outputs-23 numeric
@attribute outputs-24 numeric
@attribute outputs-25 numeric
@attribute outputs-26 numeric

@data
295,'2018/04/29 16:11:16:636',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
296,'2018/04/29 16:11:16:652',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
297,'2018/04/29 16:11:16:669',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
298,'2018/04/29 16:11:16:689',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
299,'2018/04/29 16:11:16:704',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
300,'2018/04/29 16:11:16:719',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
301,'2018/04/29 16:11:16:736',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
302,'2018/04/29 16:11:16:753',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
303,'2018/04/29 16:11:16:770',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
304,'2018/04/29 16:11:16:787',4,10,1028,100,10,10,40,0.86,181,144,-37,0.422681,0.115505,0.164009,0.652619,0.333178,0.710624,0.063009,0.667706,0.327015,0.151417,0.642808,0.652614,0.298798,0.686146,0.384653,0.418159,0.562898,0.426196,0.47905,0.605027,0.741181,0.581571,0.355534,0.962899,0.559436,0.371693
305,'2018/04/29 16:12:23:844',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
306,'2018/04/29 16:12:23:861',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
307,'2018/04/29 16:12:23:877',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
308,'2018/04/29 16:12:23:893',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
309,'2018/04/29 16:12:23:911',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
310,'2018/04/29 16:12:23:927',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
311,'2018/04/29 16:12:23:946',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
312,'2018/04/29 16:12:23:961',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
313,'2018/04/29 16:12:23:979',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
314,'2018/04/29 16:12:23:994',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
315,'2018/04/29 16:12:24:011',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
316,'2018/04/29 16:12:24:026',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
317,'2018/04/29 16:12:24:047',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
318,'2018/04/29 16:12:24:061',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
319,'2018/04/29 16:12:24:078',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
320,'2018/04/29 16:12:24:096',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
321,'2018/04/29 16:12:24:111',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
322,'2018/04/29 16:12:24:127',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
323,'2018/04/29 16:12:24:146',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
324,'2018/04/29 16:12:24:161',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
325,'2018/04/29 16:12:24:177',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
326,'2018/04/29 16:12:24:196',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
327,'2018/04/29 16:12:24:211',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
328,'2018/04/29 16:12:24:229',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
329,'2018/04/29 16:12:24:245',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
330,'2018/04/29 16:12:24:261',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
331,'2018/04/29 16:12:24:278',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
332,'2018/04/29 16:12:24:296',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
333,'2018/04/29 16:12:24:311',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
334,'2018/04/29 16:12:24:327',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
335,'2018/04/29 16:12:24:347',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
336,'2018/04/29 16:12:24:361',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
337,'2018/04/29 16:12:24:376',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
338,'2018/04/29 16:12:24:395',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
339,'2018/04/29 16:12:24:411',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
340,'2018/04/29 16:12:24:428',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
341,'2018/04/29 16:12:24:445',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
342,'2018/04/29 16:12:24:461',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
343,'2018/04/29 16:12:24:478',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
344,'2018/04/29 16:12:24:496',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
345,'2018/04/29 16:12:24:511',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
346,'2018/04/29 16:12:24:526',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
347,'2018/04/29 16:12:24:546',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
348,'2018/04/29 16:12:24:560',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
349,'2018/04/29 16:12:24:577',5,18.030001,1019,63,16,20,1,3.1,180,139,35,0.067282,0.06,0.03,0.532606,0.622195,0.05,0.306305,0.827185,0.456555,0.846537,0.13,0.00846,0.027,0.03,0.016149,0.763229,0.290285,0.801153,0.08,0.6,0.77,0.908459,0.03,0.98418,0.78,0.108363
350,'2018/04/29 16:13:15:443',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
351,'2018/04/29 16:13:15:459',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
352,'2018/04/29 16:13:15:474',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
353,'2018/04/29 16:13:15:494',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
354,'2018/04/29 16:13:15:509',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
355,'2018/04/29 16:13:15:524',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
356,'2018/04/29 16:13:15:543',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
357,'2018/04/29 16:13:15:559',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
358,'2018/04/29 16:13:15:573',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
359,'2018/04/29 16:13:15:593',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
360,'2018/04/29 16:13:15:610',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
361,'2018/04/29 16:13:15:623',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
362,'2018/04/29 16:13:15:641',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
363,'2018/04/29 16:13:15:659',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
364,'2018/04/29 16:13:15:674',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
365,'2018/04/29 16:13:15:693',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
366,'2018/04/29 16:13:15:709',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
367,'2018/04/29 16:13:15:725',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
368,'2018/04/29 16:13:15:743',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
369,'2018/04/29 16:13:15:759',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
370,'2018/04/29 16:13:15:774',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
371,'2018/04/29 16:13:15:793',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
372,'2018/04/29 16:13:15:809',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
373,'2018/04/29 16:13:15:823',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
374,'2018/04/29 16:13:15:843',6,10.97,1010.200012,75,10.97,10.97,8,0.96,123,135,35,0.04,0.01,0.01,0.314575,0.696678,0.925331,0.176971,0.428246,0.853945,0.308492,0.03,0,0,0,0.119364,0.843599,0.072386,0.644644,0.894824,0.865201,0.381693,0.272829,0.476355,0.706109,0.533471,0.351332
